Gene_ID,Uniprot_ID,Concentration_µM,SRC_pKapp_sign,HCK_pKapp_sign
PAXX,Q9BUH6,0.0253950971724413,#N/A,#N/A
ZNF787,Q6DD87,0.0252527892327251,#N/A,#N/A
GATAD2A,Q86YP4,0.0252204248480216,#N/A,#N/A
RPRD1A,Q96P16,0.0251970568781047,#N/A,#N/A
GLIPR2,Q9H4G4,0.0251810626814739,#N/A,#N/A
HARS2,P49590,0.0251526777512399,#N/A,#N/A
CRNKL1,Q9BZJ0,0.0249907621612653,#N/A,#N/A
CPT1A,P50416,0.0248756795759823,#N/A,#N/A
RIOX2,Q8IUF8,0.0248591473843556,#N/A,#N/A
RAVER1,Q8IY67,0.0248223307557098,4.31825372574428,#N/A
TIMM29,Q9BSF4,0.0247819750295284,#N/A,#N/A
RABGAP1,Q9Y3P9,0.0247669618234546,#N/A,#N/A
ALDH6A1,Q02252,0.0247293325145579,#N/A,#N/A
CMTR1,Q8N1G2,0.024621050445573,#N/A,#N/A
YME1L1,Q96TA2,0.0245639548771462,#N/A,#N/A
TXNDC15,Q96J42,0.0244295440635064,#N/A,#N/A
RETREG2,Q8NC44,0.0243595663972844,#N/A,#N/A
NECAP1,Q8NC96,0.0243294439848701,#N/A,#N/A
TERF2,Q15554,0.0242559522352464,#N/A,#N/A
MKRN2,Q9H000,0.0239902412717376,#N/A,#N/A
DIAPH3,Q9NSV4,0.0239826092723746,5.07380567297734,4.89015712343777
ACTR1B,P42025,0.023915414219056,#N/A,#N/A
ZWILCH,Q9H900,0.0238878188763785,#N/A,#N/A
SOGA1,O94964,0.0238815775966866,#N/A,#N/A
MRPL28,Q13084,0.0238791023451889,#N/A,#N/A
ERAL1,O75616,0.0238392602588885,#N/A,#N/A
STRN3,Q13033,0.0237947431293844,#N/A,#N/A
ACSS2,Q9NR19,0.0237634052683959,#N/A,#N/A
COL13A1,Q5TAT6,0.0237548667604491,#N/A,#N/A
SLC25A13,Q9UJS0,0.023707871290911,#N/A,#N/A
PARP4,Q9UKK3,0.023543070201674,#N/A,#N/A
ZMYND8,Q9ULU4,0.0234658251926236,#N/A,#N/A
KRI1,Q8N9T8,0.0234135664766645,#N/A,#N/A
ASCC2,Q9H1I8,0.0233993247322465,#N/A,#N/A
ELP2,Q6IA86,0.0233983142552086,#N/A,#N/A
ATAD1,Q8NBU5,0.0233393635758022,#N/A,#N/A
ANKRD17,O75179,0.0232757834674015,#N/A,#N/A
EPS15,P42566,0.0232529740719138,#N/A,#N/A
POLR3C,Q9BUI4,0.0231582319062478,#N/A,#N/A
PI4K2A,Q9BTU6,0.0231281087031815,#N/A,#N/A
FMNL3,Q8IVF7,0.023096925298922,#N/A,#N/A
UBTF,P17480,0.0230047888026547,#N/A,#N/A
POTEF,A5A3E0,0.0229993188015257,#N/A,#N/A
PLSCR1,O15162,0.0229714418414164,#N/A,#N/A
GPATCH4,Q5T3I0,0.0229540670190844,#N/A,#N/A
TDP2,O95551,0.0229096568306906,#N/A,#N/A
GOLGA3,Q08378,0.0227563941404692,#N/A,#N/A
TMEM205,Q6UW68,0.02270652085328,#N/A,#N/A
MIS12,Q9H081,0.0226967065606669,#N/A,#N/A
SH2D4A,Q9H788,0.0226673177167143,4.53853710359069,4.52617941757961
SLC35B2,Q8TB61,0.0225694157035031,#N/A,#N/A
HIP1R,O75146,0.0225316655437446,#N/A,#N/A
PIP4K2C,Q8TBX8,0.0224443851739019,#N/A,#N/A
DSN1,Q9H410,0.0224220224013695,#N/A,#N/A
PPFIA1,Q13136,0.0224038161538256,#N/A,#N/A
NEDD1,Q8NHV4,0.0223862410742503,#N/A,#N/A
PRC1,O43663,0.0223210431419636,#N/A,4.36859852772228
ZBTB7A,O95365,0.022270675969371,#N/A,#N/A
MED6,O75586,0.0221888967894537,#N/A,#N/A
PRPH,P41219,0.0221205976537562,#N/A,#N/A
THUMPD3,Q9BV44,0.0220707815725238,#N/A,#N/A
NUBP1,P53384,0.0220044568192735,#N/A,#N/A
POLE2,P56282,0.0219423795953902,#N/A,#N/A
VPS51,Q9UID3,0.0219396250482598,#N/A,#N/A
MTOR,P42345,0.0218684073443358,#N/A,#N/A
GOLGA2,Q08379,0.0218511434369032,4.39163321648869,4.26997802985025
PALS2,Q9NZW5,0.0218429044719392,#N/A,#N/A
NUMB,P49757,0.0218401470503996,#N/A,#N/A
RBM27,Q9P2N5,0.0218372948489373,#N/A,#N/A
PIGU,Q9H490,0.0218315782181044,#N/A,#N/A
APLP2,Q06481,0.0218169145065411,#N/A,#N/A
ORC2,Q13416,0.0217943320552472,#N/A,#N/A
METTL5,Q9NRN9,0.0217665307927938,#N/A,#N/A
WASHC2C,Q9Y4E1,0.0217477875846853,#N/A,#N/A
TMX4,Q9H1E5,0.0217011300402147,#N/A,#N/A
CPNE2,Q96FN4,0.0216560689967625,#N/A,#N/A
TOX4,O94842,0.0215934487856432,#N/A,#N/A
SPRYD7,Q5W111,0.0215667526951538,#N/A,#N/A
ERCC6L,Q2NKX8,0.0215409721442248,#N/A,#N/A
SEMA7A,O75326,0.0214848708708716,#N/A,#N/A
TBL1XR1,Q9BZK7,0.0214604372275029,#N/A,#N/A
NOC3L,Q8WTT2,0.0213710470747871,#N/A,#N/A
HOMER2,Q9NSB8,0.0212586375242963,#N/A,#N/A
C8orf33,Q9H7E9,0.0212561782125338,#N/A,#N/A
OSBP2,Q969R2,0.021098314492459,#N/A,#N/A
NFKBIB,Q15653,0.021091372787271,#N/A,#N/A
GOLGA4,Q13439,0.0210722944106257,#N/A,#N/A
TMEM87A,Q8NBN3,0.0209230101836322,#N/A,#N/A
SMARCA4,P51532,0.0208819554079097,#N/A,#N/A
CPSF1,Q10570,0.0208648291407256,#N/A,#N/A
NACAD,O15069,0.0208329880524935,#N/A,#N/A
STAT6,P42226,0.0208264963198177,#N/A,#N/A
TSPAN14,Q8NG11,0.0208002271886864,#N/A,#N/A
GDF5,P43026,0.0207796412434793,#N/A,#N/A
POTEJ,P0CG39,0.0207599741878198,#N/A,#N/A
EML3,Q32P44,0.0207172668942889,#N/A,#N/A
ARMCX1,Q9P291,0.0207139782607584,#N/A,#N/A
STIM1,Q13586,0.0206695140976877,#N/A,#N/A
ARHGAP35,Q9NRY4,0.0206600465906553,#N/A,#N/A
ATG16L1,Q676U5,0.0206548831399625,#N/A,#N/A
ITPK1,Q13572,0.0205417563363805,#N/A,#N/A
PCID2,Q5JVF3,0.020509196669096,#N/A,#N/A
MTA1,Q13330,0.0204464323122386,#N/A,#N/A
GPAT3,Q53EU6,0.0204024065974375,#N/A,#N/A
BRD4,O60885,0.0203983401251166,#N/A,4.61083375802667
RUSF1,Q96GQ5,0.0203596298696664,#N/A,#N/A
RRS1,Q15050,0.0203587519799932,#N/A,#N/A
TBC1D17,Q9HA65,0.020333175765105,#N/A,#N/A
COASY,Q13057,0.0202040350577261,#N/A,#N/A
LARS2,Q15031,0.0201502538538209,#N/A,#N/A
NSMCE3,Q96MG7,0.0200859241787789,#N/A,#N/A
CNOT7,Q9UIV1,0.0200776179333553,#N/A,#N/A
APIP,Q96GX9,0.0199957612787593,#N/A,#N/A
WDR75,Q8IWA0,0.0199835291779647,#N/A,#N/A
LMO7,Q8WWI1,0.019954913036189,#N/A,#N/A
TSPYL1,Q9H0U9,0.0199041149825133,#N/A,#N/A
SPAG5,Q96R06,0.0197149220491713,#N/A,#N/A
UBAP2,Q5T6F2,0.019703040105184,#N/A,#N/A
FKBP10,Q96AY3,0.0196992377666161,#N/A,#N/A
WDR54,Q9H977,0.019689139819162,#N/A,#N/A
LRWD1,Q9UFC0,0.0196846195766034,#N/A,#N/A
ITIH4,Q14624,0.0196122588410698,#N/A,#N/A
VPS13C,Q709C8,0.0196057965948812,#N/A,#N/A
GNAQ,P50148,0.019562108675808,#N/A,#N/A
TAB1,Q15750,0.0194781685067837,#N/A,#N/A
FXN,Q16595,0.0194291984261816,#N/A,#N/A
KHDC4,Q7Z7F0,0.0192680709877256,#N/A,#N/A
ORC3,Q9UBD5,0.0192553163436692,#N/A,#N/A
COMMD2,Q86X83,0.0191308996867363,#N/A,#N/A
DCAF1,Q9Y4B6,0.0190765690210974,#N/A,#N/A
TBC1D5,Q92609,0.01905415817216,#N/A,#N/A
CLASP2,O75122,0.0190537941837894,#N/A,#N/A
DPYD,Q12882,0.0190416977353256,#N/A,#N/A
GIGYF2,Q6Y7W6,0.019034753440255,#N/A,#N/A
C6orf120,Q7Z4R8,0.0190057549566691,#N/A,#N/A
POGLUT1,Q8NBL1,0.0189158266105245,#N/A,#N/A
KIF4A,O95239,0.0189037759021869,#N/A,#N/A
ITGAV,P06756,0.018836960249157,#N/A,#N/A
RETSAT,Q6NUM9,0.0188162168040043,#N/A,#N/A
LRRC8A,Q8IWT6,0.0188110786737142,#N/A,#N/A
CDC16,Q13042,0.0187436791975883,#N/A,#N/A
ZNF579,Q8NAF0,0.0187055360038459,#N/A,#N/A
ATP6V1B1,P15313,0.0186573751706024,#N/A,#N/A
RHOT1,Q8IXI2,0.0185965886179777,#N/A,#N/A
TACC3,Q9Y6A5,0.0185860099876695,#N/A,#N/A
RRP8,O43159,0.0185221521993423,#N/A,#N/A
SPATA5,Q8NB90,0.0185034250586227,#N/A,#N/A
PUDP,Q08623,0.0184806762745756,#N/A,#N/A
FDXR,P22570,0.0183819640390476,#N/A,#N/A
MTPAP,Q9NVV4,0.0183803162189377,#N/A,#N/A
FMR1,Q06787,0.0183591188717082,#N/A,#N/A
NSA2,O95478,0.018342387421566,#N/A,#N/A
SNX18,Q96RF0,0.0183080174419291,#N/A,#N/A
DIDO1,Q9BTC0,0.0181950498009527,#N/A,#N/A
CCNL1,Q9UK58,0.0181717370740455,#N/A,#N/A
PNPLA6,Q8IY17,0.0181314908949182,#N/A,#N/A
DYNC1I1,O14576,0.018097152736627,#N/A,#N/A
TMEM214,Q6NUQ4,0.0180901078160344,#N/A,#N/A
PRTFDC1,Q9NRG1,0.0180758417495279,#N/A,#N/A
TRMT11,Q7Z4G4,0.0180681312528613,#N/A,#N/A
SMCHD1,A6NHR9,0.0180357137802677,#N/A,#N/A
ITCH,Q96J02,0.018015587277389,4.30994676891141,4.80303771847242
ZCCHC8,Q6NZY4,0.0179507871831614,#N/A,#N/A
NISCH,Q9Y2I1,0.0179246203034486,#N/A,#N/A
GTF2H4,Q92759,0.0178960022827747,#N/A,#N/A
CTCF,P49711,0.0177553007442021,#N/A,#N/A
EMP1,P54849,0.0176557578070606,#N/A,#N/A
STAG2,Q8N3U4,0.0175893691127761,#N/A,#N/A
GOLGA5,Q8TBA6,0.0174218123859163,#N/A,#N/A
APOO,Q9BUR5,0.0174123941622807,#N/A,#N/A
NHEJ1,Q9H9Q4,0.0173030802703973,#N/A,#N/A
KIN,O60870,0.0172414320283066,#N/A,#N/A
LEMD2,Q8NC56,0.0171840692805306,#N/A,#N/A
TFB1M,Q8WVM0,0.0171606410071504,#N/A,#N/A
RNF25,Q96BH1,0.0171179396440642,#N/A,#N/A
CPD,O75976,0.0170956001604799,#N/A,#N/A
ENDOD1,O94919,0.0170940818199788,#N/A,#N/A
TRIO,O75962,0.0170936664281637,#N/A,#N/A
SCRN2,Q96FV2,0.0170782272036885,#N/A,#N/A
SLC12A4,Q9UP95,0.0170705368291983,#N/A,#N/A
YOD1,Q5VVQ6,0.0169476646608889,#N/A,#N/A
ACTL6B,O94805,0.0169119792202827,#N/A,#N/A
MYO18A,Q92614,0.0169010510156964,#N/A,#N/A
ANO6,Q4KMQ2,0.016834355588809,#N/A,#N/A
WASHC5,Q12768,0.0168314514012552,#N/A,#N/A
TELO2,Q9Y4R8,0.0167883123290388,#N/A,#N/A
UFL1,O94874,0.0167864879112113,#N/A,#N/A
TSC22D1,Q15714,0.0166953040187302,#N/A,#N/A
STARD9,Q9P2P6,0.0166829952155435,#N/A,#N/A
TP53I3,Q53FA7,0.0166492331873067,#N/A,#N/A
SDSL,Q96GA7,0.01659503955208,#N/A,#N/A
WRNIP1,Q96S55,0.0165136441998912,#N/A,#N/A
MPI,P34949,0.0165044907034058,#N/A,#N/A
ASCC1,Q8N9N2,0.0164713249043887,#N/A,#N/A
PLA2G4A,P47712,0.0164277673986608,#N/A,#N/A
SEC16A,O15027,0.016384231954834,#N/A,4.49007739952905
PREPL,Q4J6C6,0.0163522981151342,#N/A,#N/A
DAGLB,Q8NCG7,0.0163239833761719,#N/A,#N/A
NAA40,Q86UY6,0.0162952047450252,#N/A,#N/A
HEATR3,Q7Z4Q2,0.0162560084532373,#N/A,#N/A
RNF14,Q9UBS8,0.0162165512999578,#N/A,#N/A
ANKRD13A,Q8IZ07,0.0161949582007963,#N/A,#N/A
AFAP1,Q8N556,0.0161619311203705,4.28161526139409,#N/A
TMUB2,Q71RG4,0.0161604682129877,#N/A,#N/A
REPS1,Q96D71,0.016139787585556,#N/A,4.89721962212891
CHAF1B,Q13112,0.016138748985713,#N/A,#N/A
TRIM32,Q13049,0.0160922198498291,#N/A,#N/A
TRAPPC13,A5PLN9,0.01609091121708,#N/A,#N/A
KTI12,Q96EK9,0.0160623098331814,#N/A,#N/A
TRAPPC12,Q8WVT3,0.0159860965201078,#N/A,#N/A
STAM2,O75886,0.0159627300684331,#N/A,#N/A
TAOK1,Q7L7X3,0.0159603827064622,#N/A,#N/A
SCD,O00767,0.0159432838410117,#N/A,#N/A
COMMD5,Q9GZQ3,0.0159270876810031,#N/A,#N/A
MYEF2,Q9P2K5,0.0159023537245737,#N/A,#N/A
PREB,Q9HCU5,0.0158625607151399,#N/A,#N/A
MCAT,Q8IVS2,0.0158244965657139,#N/A,#N/A
NAA30,Q147X3,0.015813994638139,#N/A,#N/A
HSPA13,P48723,0.0158041873957797,#N/A,#N/A
AKTIP,Q9H8T0,0.0157426936412732,#N/A,#N/A
CDC42BPB,Q9Y5S2,0.0157047373549728,#N/A,#N/A
ASB9,Q96DX5,0.0156404437620112,#N/A,#N/A
GPN3,Q9UHW5,0.0156259240338699,#N/A,#N/A
MAPKAPK2,P49137,0.0155974058023192,#N/A,#N/A
RIOK2,Q9BVS4,0.0155332698296005,#N/A,#N/A
ANAPC4,Q9UJX5,0.0155309065968684,#N/A,#N/A
FBXL18,Q96ME1,0.0155145730630163,#N/A,#N/A
METTL16,Q86W50,0.0154850340773335,#N/A,#N/A
SVIL,O95425,0.0154427662251028,#N/A,#N/A
STK17A,Q9UEE5,0.0152950189052207,#N/A,#N/A
DHX36,Q9H2U1,0.0152758086662303,#N/A,#N/A
EXOC1,Q9NV70,0.0152709302835869,#N/A,#N/A
DENND4A,Q7Z401,0.0152615530928848,#N/A,#N/A
RIN1,Q13671,0.0151865712705344,#N/A,#N/A
PLIN2,Q99541,0.015174084982129,#N/A,#N/A
CHML,P26374,0.0151257454445965,#N/A,#N/A
RPTOR,Q8N122,0.0151211126344912,#N/A,#N/A
PRMT7,Q9NVM4,0.0151141507623103,#N/A,#N/A
VPS41,P49754,0.0150960896507373,#N/A,#N/A
SUN1,O94901,0.0150696625833509,#N/A,#N/A
FHIP2A,Q5W0V3,0.0150693678032664,#N/A,#N/A
HAUS1,Q96CS2,0.0150615378082194,#N/A,#N/A
STRBP,Q96SI9,0.0150228346705379,#N/A,#N/A
TBL1Y,Q9BQ87,0.0149915793324877,#N/A,#N/A
SRRM1,Q8IYB3,0.0149904030879623,#N/A,4.45285174916167
PTDSS1,P48651,0.0148699828734514,#N/A,#N/A
DPH2,Q9BQC3,0.0148649747690623,#N/A,#N/A
USP8,P40818,0.0148337772696324,#N/A,#N/A
TMTC3,Q6ZXV5,0.014764258150339,#N/A,#N/A
USP13,Q92995,0.0147327427223946,#N/A,#N/A
STX10,O60499,0.0147289785442506,#N/A,#N/A
CHCHD6,Q9BRQ6,0.0147125882907576,#N/A,#N/A
CNOT2,Q9NZN8,0.0146980099885086,#N/A,4.15393876906198
RBMXL1,Q96E39,0.0146753153470032,4.18083484561706,#N/A
AURKA,O14965,0.0146666585937407,#N/A,4.561312797435
SERPINB8,P50452,0.0146028661717373,#N/A,#N/A
PSME4,Q14997,0.0145935809758305,#N/A,#N/A
ABCC4,O15439,0.0145822599013186,#N/A,#N/A
NXN,Q6DKJ4,0.0145611649052732,#N/A,#N/A
DICER1,Q9UPY3,0.0145471308107444,#N/A,#N/A
GALNT3,Q14435,0.0145442955272123,#N/A,#N/A
GLRX2,Q9NS18,0.0145331081946646,#N/A,#N/A
TCAF1,Q9Y4C2,0.0145174435315927,#N/A,#N/A
SBNO1,A3KN83,0.0144691871878338,#N/A,#N/A
RPUSD2,Q8IZ73,0.0144583333398332,#N/A,#N/A
CCDC9B,Q6ZUT6,0.0144497297444659,#N/A,#N/A
ZGPAT,Q8N5A5,0.0144370630125752,#N/A,#N/A
SEC24D,O94855,0.0144061574217377,#N/A,#N/A
STK39,Q9UEW8,0.0143996885701857,#N/A,#N/A
SORT1,Q99523,0.014386982164795,#N/A,#N/A
VTI1B,Q9UEU0,0.0143409137227893,#N/A,#N/A
TMEM115,Q12893,0.0143314517798619,#N/A,#N/A
KDELR2,P33947,0.0142930404736009,#N/A,#N/A
FN3KRP,Q9HA64,0.0142386233905029,#N/A,#N/A
FRYL,O94915,0.014187012661026,#N/A,#N/A
PPP2R5C,Q13362,0.0141795757406495,#N/A,#N/A
MON2,Q7Z3U7,0.0141789352817083,#N/A,#N/A
PDPK1,O15530,0.0141674397708484,#N/A,#N/A
MIER1,Q8N108,0.0141667220394552,#N/A,#N/A
NABP2,Q9BQ15,0.014089456190777,#N/A,#N/A
EXOC2,Q96KP1,0.0140737010331733,#N/A,#N/A
SNX16,P57768,0.0140463878618876,#N/A,#N/A
EXOC5,O00471,0.0140424192529098,#N/A,#N/A
MAEA,Q7L5Y9,0.0140419828432519,#N/A,#N/A
KCTD9,Q7L273,0.0140254574379724,#N/A,#N/A
CDC20,Q12834,0.0139425428076442,#N/A,#N/A
MLH1,P40692,0.013933165169958,#N/A,4.44537194076877
DDX56,Q9NY93,0.0139225468024106,#N/A,#N/A
MIA3,Q5JRA6,0.013903553159045,#N/A,#N/A
SRC,P12931,0.0138412360642524,#N/A,#N/A
WDR18,Q9BV38,0.0138401290781839,#N/A,#N/A
NOM1,Q5C9Z4,0.0138392213793012,#N/A,#N/A
POU2F1,P14859,0.01383148574312,#N/A,#N/A
FSTL1,Q12841,0.013804783477198,#N/A,#N/A
AGRN,O00468,0.0137902964066797,#N/A,#N/A
ARID1A,O14497,0.0137854515286354,#N/A,#N/A
DDX54,Q8TDD1,0.0137217738143754,#N/A,#N/A
BTAF1,O14981,0.0136823961104213,#N/A,#N/A
TIGAR,Q9NQ88,0.0136477852507194,#N/A,#N/A
NBN,O60934,0.013569921735337,#N/A,#N/A
NFXL1,Q6ZNB6,0.0135363724602071,#N/A,#N/A
EPM2AIP1,Q7L775,0.0135225716234291,#N/A,#N/A
MAPK6,Q16659,0.0134910100520012,#N/A,#N/A
SPRYD4,Q8WW59,0.0134555492495096,#N/A,#N/A
GAA,P10253,0.0133954174473311,#N/A,#N/A
PARG,Q86W56,0.0133418946167147,#N/A,#N/A
IGBP1,P78318,0.013299966014447,#N/A,#N/A
RAB4A,P20338,0.0132884580512011,#N/A,#N/A
CWF19L1,Q69YN2,0.0132830874165472,#N/A,#N/A
TEFM,Q96QE5,0.013275341911291,#N/A,#N/A
LARP4,Q71RC2,0.0132705737280718,#N/A,#N/A
SINHCAF,Q9NP50,0.0132137102194601,#N/A,#N/A
ATG2A,Q2TAZ0,0.0131973382384488,#N/A,#N/A
KYAT3,Q6YP21,0.013175350706045,#N/A,#N/A
COG4,Q9H9E3,0.0131481642653947,#N/A,#N/A
PCDHAC2,Q9Y5I4,0.0131027256634245,#N/A,#N/A
LGALSL,Q3ZCW2,0.0130845601227898,#N/A,#N/A
ETHE1,O95571,0.0130714510262727,#N/A,#N/A
POLRMT,O00411,0.0130561365888216,#N/A,#N/A
ERBIN,Q96RT1,0.0130545401204022,4.434965273536,#N/A
ACSF2,Q96CM8,0.013013234522126,#N/A,#N/A
NGDN,Q8NEJ9,0.0129815761468819,#N/A,#N/A
TMEM161A,Q9NX61,0.0129305886251149,#N/A,#N/A
PFKFB4,Q16877,0.0129283281610814,#N/A,#N/A
GM2A,P17900,0.0129176888294418,#N/A,#N/A
TMF1,P82094,0.0129097184936207,#N/A,#N/A
DSP,P15924,0.0128888577634979,#N/A,#N/A
ITIH1,P19827,0.0128738271512394,#N/A,#N/A
SPECC1,Q5M775,0.0128096934838158,#N/A,#N/A
SRPK2,P78362,0.0127922106730643,#N/A,#N/A
NIPSNAP1,Q9BPW8,0.0127780490097538,#N/A,#N/A
LGMN,Q99538,0.0127232427220836,#N/A,#N/A
NFIC,P08651,0.012685782192821,#N/A,4.56881199710977
ABHD17B,Q5VST6,0.0126572736487733,#N/A,#N/A
TBC1D9B,Q66K14,0.0125876000842858,#N/A,#N/A
DYSF,O75923,0.012544477363366,#N/A,#N/A
QTRT2,Q9H974,0.0124962019442754,#N/A,#N/A
ARHGEF18,Q6ZSZ5,0.0124483976403545,#N/A,#N/A
EGLN1,Q9GZT9,0.0124447528536219,#N/A,#N/A
STRIP1,Q5VSL9,0.0123877313233984,#N/A,#N/A
PTPRC,P08575,0.0123286724196265,#N/A,#N/A
CDK12,Q9NYV4,0.012322068367381,4.0793533156757,4.83528050388949
ZNRF2,Q8NHG8,0.0123064238539389,#N/A,#N/A
KIF20B,Q96Q89,0.0123059235580291,#N/A,#N/A
CCDC97,Q96F63,0.0123058468048387,#N/A,#N/A
SLC2A3,P11169,0.0121392411731318,#N/A,#N/A
UROS,P10746,0.0121283849654118,#N/A,#N/A
GOLM1,Q8NBJ4,0.0120870092070251,#N/A,#N/A
CRBN,Q96SW2,0.0120668668198693,#N/A,#N/A
BPHL,Q86WA6,0.0120602328356713,#N/A,#N/A
STX4,Q12846,0.0119273923766692,#N/A,#N/A
CSGALNACT2,Q8N6G5,0.0118624866988304,#N/A,#N/A
SUGP1,Q8IWZ8,0.0118231554185388,#N/A,#N/A
BRD2,P25440,0.0118085295297856,#N/A,#N/A
CEP97,Q8IW35,0.0117800129379803,#N/A,#N/A
SKA3,Q8IX90,0.0117619567028639,#N/A,#N/A
UBR1,Q8IWV7,0.0116562100143598,#N/A,#N/A
SLC25A15,Q9Y619,0.0116432896161072,#N/A,#N/A
HELZ2,Q9BYK8,0.0116096820560281,#N/A,#N/A
PARD3,Q8TEW0,0.0116025334028535,#N/A,#N/A
MFSD10,Q14728,0.0115729991525681,#N/A,#N/A
GCFC2,P16383,0.011515141895216,#N/A,#N/A
WDR45,Q9Y484,0.0114789903821832,#N/A,#N/A
IGFBP4,P22692,0.0114111963483183,#N/A,#N/A
GVINP1,Q7Z2Y8,0.0113897196558387,#N/A,#N/A
FKBP15,Q5T1M5,0.0113003252275952,#N/A,#N/A
UBE4B,O95155,0.0112426929818773,#N/A,#N/A
SYNM,O15061,0.0111883129221566,#N/A,#N/A
EIF2D,P41214,0.0110831003120792,#N/A,#N/A
ENPP4,Q9Y6X5,0.0110828052348754,#N/A,#N/A
KIF14,Q15058,0.0110809944689771,#N/A,#N/A
TFIP11,Q9UBB9,0.0110625364634544,#N/A,#N/A
CTU2,Q2VPK5,0.0110212353137033,#N/A,#N/A
DHPS,P49366,0.0109975793054327,#N/A,#N/A
NCAPD3,P42695,0.0109498424194391,#N/A,#N/A
MEPCE,Q7L2J0,0.0109193274317908,#N/A,#N/A
POLR1E,Q9GZS1,0.0108858599640798,#N/A,#N/A
MEF2D,Q14814,0.0108463510010426,#N/A,#N/A
AKAP1,Q92667,0.0108137188600354,#N/A,#N/A
RPS6KA3,P51812,0.0107704947587524,#N/A,#N/A
ARMCX2,Q7L311,0.0107398401144532,#N/A,#N/A
RRP1,P56182,0.0107187610060553,#N/A,#N/A
BECN1,Q14457,0.0106352193033377,#N/A,#N/A
HGFAC,Q04756,0.0106224649492824,#N/A,#N/A
ZNF346,Q9UL40,0.0105883305451695,#N/A,#N/A
TRAPPC6B,Q86SZ2,0.0105880234413071,#N/A,#N/A
MT-ND4,P03905,0.0105574798086373,#N/A,#N/A
FKBP14,Q9NWM8,0.0105151608343038,#N/A,#N/A
SIRT1,Q96EB6,0.0105061350998148,#N/A,#N/A
NAT1,P18440,0.0103917283902192,#N/A,#N/A
BUB1B,O60566,0.0102806910226757,#N/A,#N/A
MDP1,Q86V88,0.0102763712730537,#N/A,#N/A
SEC14L3,Q9UDX4,0.010247208578998,#N/A,#N/A
ARFGEF2,Q9Y6D5,0.0102427011331854,#N/A,#N/A
H6PD,O95479,0.0102417466116616,#N/A,#N/A
KCNN4,O15554,0.0102264998489188,#N/A,#N/A
MAN2B1,O00754,0.0102142983982912,#N/A,#N/A
PRCP,P42785,0.0102117921281225,#N/A,#N/A
ANAPC10,Q9UM13,0.0102068984620395,#N/A,#N/A
CRYBG1,Q9Y4K1,0.0101836713319489,#N/A,#N/A
PEF1,Q9UBV8,0.0101641724523092,#N/A,#N/A
CXorf38,Q8TB03,0.0101635517660107,#N/A,#N/A
MYO5A,Q9Y4I1,0.0101598699678688,#N/A,#N/A
NCBP3,Q53F19,0.010151229322397,#N/A,#N/A
ATG9A,Q7Z3C6,0.0100582714667214,#N/A,#N/A
TTI2,Q6NXR4,0.0100475577293358,#N/A,#N/A
SMARCC2,Q8TAQ2,0.0100313317822752,#N/A,#N/A
SERINC1,Q9NRX5,0.00999503660829115,#N/A,#N/A
MPHOSPH10,O00566,0.00998978892354076,#N/A,#N/A
NUP42,O15504,0.00993009364100338,#N/A,#N/A
SLC25A12,O75746,0.00991917094149209,#N/A,#N/A
EARS2,Q5JPH6,0.00989055472950788,#N/A,#N/A
TACC2,O95359,0.00986938452567021,#N/A,#N/A
YTHDC1,Q96MU7,0.00983419601339607,#N/A,#N/A
RXRB,P28702,0.00980583658943528,#N/A,#N/A
ALDH3A1,P30838,0.00980116468667737,#N/A,#N/A
CLIC3,O95833,0.00968867357395022,#N/A,#N/A
RAB6D,Q53S08,0.00968618181466152,#N/A,#N/A
SAMD9,Q5K651,0.00958794651140818,#N/A,#N/A
ARHGAP5,Q13017,0.00956926983258892,#N/A,#N/A
ARHGEF28,Q8N1W1,0.00951179019979091,#N/A,#N/A
GCLC,P48506,0.00944599825607687,#N/A,#N/A
DCAF7,P61962,0.00944347598855713,#N/A,#N/A
DDX55,Q8NHQ9,0.00940406515685555,#N/A,#N/A
APAF1,O14727,0.00924142781562773,#N/A,#N/A
GALNS,P34059,0.00923873845523869,#N/A,#N/A
LOXL2,Q9Y4K0,0.00913504746207485,#N/A,#N/A
INTS7,Q9NVH2,0.00910452871040677,#N/A,#N/A
TSC22D2,O75157,0.0090738227570266,#N/A,#N/A
INTS14,Q96SY0,0.0090558257941681,#N/A,#N/A
FAM111A,Q96PZ2,0.0090455707457768,#N/A,#N/A
ARHGAP12,Q8IWW6,0.00899794838763524,#N/A,#N/A
CD276,Q5ZPR3,0.00898966947144576,#N/A,#N/A
SRGAP1,Q7Z6B7,0.0089566807827773,#N/A,4.607806866379
MALSU1,Q96EH3,0.00893097802506087,#N/A,#N/A
CBL,P22681,0.00891630517719535,4.8345656570343,4.74098494718455
GNL3L,Q9NVN8,0.00883706192132662,#N/A,#N/A
GYS1,P13807,0.00883266648164881,#N/A,#N/A
PLBD2,Q8NHP8,0.00880231909071515,#N/A,#N/A
RIOK1,Q9BRS2,0.00878047400430226,#N/A,#N/A
CHTF8,P0CG13,0.00877622241028349,#N/A,#N/A
EXOC4,Q96A65,0.00877582013867178,#N/A,#N/A
LUM,P51884,0.00871186076247799,#N/A,#N/A
SGF29,Q96ES7,0.0087059302643534,#N/A,#N/A
DCBLD2,Q96PD2,0.00869649136564166,#N/A,#N/A
MED10,Q9BTT4,0.0086542475752082,#N/A,#N/A
