gene_id,uniprot_id,[µM],pKapp,Kapp,complexome
CDK12,Q9NYV4,0.012322068367381,4.83528050388949,14.612330824255118,0.00016855653061575993
ZNRF2,Q8NHG8,0.0123064238539389,,,
KIF20B,Q96Q89,0.0123059235580291,,,
CCDC97,Q96F63,0.0123058468048387,,,
SLC2A3,P11169,0.0121392411731318,,,
UROS,P10746,0.0121283849654118,,,
GOLM1,Q8NBJ4,0.0120870092070251,,,
CRBN,Q96SW2,0.0120668668198693,,,
BPHL,Q86WA6,0.0120602328356713,,,
STX4,Q12846,0.0119273923766692,,,
CSGALNACT2,Q8N6G5,0.0118624866988304,,,
SUGP1,Q8IWZ8,0.0118231554185388,,,
BRD2,P25440,0.0118085295297856,,,
CEP97,Q8IW35,0.0117800129379803,,,
SKA3,Q8IX90,0.0117619567028639,,,
UBR1,Q8IWV7,0.0116562100143598,,,
SLC25A15,Q9Y619,0.0116432896161072,,,
HELZ2,Q9BYK8,0.0116096820560281,,,
PARD3,Q8TEW0,0.0116025334028535,,,
MFSD10,Q14728,0.0115729991525681,,,
GCFC2,P16383,0.011515141895216,,,
WDR45,Q9Y484,0.0114789903821832,,,
IGFBP4,P22692,0.0114111963483183,,,
GVINP1,Q7Z2Y8,0.0113897196558387,,,
FKBP15,Q5T1M5,0.0113003252275952,,,
UBE4B,O95155,0.0112426929818773,,,
SYNM,O15061,0.0111883129221566,,,
EIF2D,P41214,0.0110831003120792,,,
ENPP4,Q9Y6X5,0.0110828052348754,,,
KIF14,Q15058,0.0110809944689771,,,
TFIP11,Q9UBB9,0.0110625364634544,,,
CTU2,Q2VPK5,0.0110212353137033,,,
DHPS,P49366,0.0109975793054327,,,
NCAPD3,P42695,0.0109498424194391,,,
MEPCE,Q7L2J0,0.0109193274317908,,,
POLR1E,Q9GZS1,0.0108858599640798,,,
MEF2D,Q14814,0.0108463510010426,,,
AKAP1,Q92667,0.0108137188600354,,,
RPS6KA3,P51812,0.0107704947587524,,,
ARMCX2,Q7L311,0.0107398401144532,,,
RRP1,P56182,0.0107187610060553,,,
BECN1,Q14457,0.0106352193033377,,,
HGFAC,Q04756,0.0106224649492824,,,
ZNF346,Q9UL40,0.0105883305451695,,,
TRAPPC6B,Q86SZ2,0.0105880234413071,,,
MT-ND4,P03905,0.0105574798086373,,,
FKBP14,Q9NWM8,0.0105151608343038,,,
SIRT1,Q96EB6,0.0105061350998148,,,
NAT1,P18440,0.0103917283902192,,,
BUB1B,O60566,0.0102806910226757,,,
MDP1,Q86V88,0.0102763712730537,,,
SEC14L3,Q9UDX4,0.010247208578998,,,
ARFGEF2,Q9Y6D5,0.0102427011331854,,,
H6PD,O95479,0.0102417466116616,,,
KCNN4,O15554,0.0102264998489188,,,
MAN2B1,O00754,0.0102142983982912,,,
PRCP,P42785,0.0102117921281225,,,
ANAPC10,Q9UM13,0.0102068984620395,,,
CRYBG1,Q9Y4K1,0.0101836713319489,,,
PEF1,Q9UBV8,0.0101641724523092,,,
CXorf38,Q8TB03,0.0101635517660107,,,
MYO5A,Q9Y4I1,0.0101598699678688,,,
NCBP3,Q53F19,0.010151229322397,,,
ATG9A,Q7Z3C6,0.0100582714667214,,,
TTI2,Q6NXR4,0.0100475577293358,,,
SMARCC2,Q8TAQ2,0.0100313317822752,,,
SERINC1,Q9NRX5,0.0099950366082911,,,
MPHOSPH10,O00566,0.0099897889235407,,,
NUP42,O15504,0.0099300936410033,,,
SLC25A12,O75746,0.009919170941492,,,
EARS2,Q5JPH6,0.0098905547295078,,,
TACC2,O95359,0.0098693845256702,,,
YTHDC1,Q96MU7,0.009834196013396,,,
RXRB,P28702,0.0098058365894352,,,
ALDH3A1,P30838,0.0098011646866773,,,
CLIC3,O95833,0.0096886735739502,,,
RAB6D,Q53S08,0.0096861818146615,,,
SAMD9,Q5K651,0.0095879465114081,,,
ARHGAP5,Q13017,0.0095692698325889,,,
ARHGEF28,Q8N1W1,0.0095117901997909,,,
GCLC,P48506,0.0094459982560768,,,
DCAF7,P61962,0.0094434759885571,,,
DDX55,Q8NHQ9,0.0094040651568555,,,
APAF1,O14727,0.0092414278156277,,,
GALNS,P34059,0.0092387384552386,,,
LOXL2,Q9Y4K0,0.0091350474620748,,,
INTS7,Q9NVH2,0.0091045287104067,,,
TSC22D2,O75157,0.0090738227570266,,,
INTS14,Q96SY0,0.0090558257941681,,,
FAM111A,Q96PZ2,0.0090455707457768,,,
ARHGAP12,Q8IWW6,0.0089979483876352,,,
CD276,Q5ZPR3,0.0089896694714457,,,
SRGAP1,Q7Z6B7,0.0089566807827773,4.607806866379,24.671362450782578,7.300749524929984e-05
MALSU1,Q96EH3,0.0089309780250608,,,
CBL,P22681,0.0089163051771953,4.74098494718455,18.155785903418064,9.846023910675683e-05
GNL3L,Q9NVN8,0.0088370619213266,,,
GYS1,P13807,0.0088326664816488,,,
PLBD2,Q8NHP8,0.0088023190907151,,,
RIOK1,Q9BRS2,0.0087804740043022,,,
CHTF8,P0CG13,0.0087762224102834,,,
EXOC4,Q96A65,0.0087758201386717,,,
LUM,P51884,0.0087118607624779,,,
SGF29,Q96ES7,0.0087059302643534,,,
DCBLD2,Q96PD2,0.0086964913656416,,,
MED10,Q9BTT4,0.0086542475752082,,,
RBM12B,Q8IXT5,0.0086447037856226,,,
GALNT1,Q10472,0.0085980441422582,,,
TBC1D2B,Q9UPU7,0.0085774170210445,,,
MED19,A0JLT2,0.0085540221687377,,,
KDELR1,P24390,0.0085362431806629,,,
RIOX1,Q9H6W3,0.0085225754268924,,,
CHTF18,Q8WVB6,0.0084920823993209,,,
HAX1,O00165,0.0084742035951728,,,
EML2,O95834,0.0084593883049279,,,
PGPEP1,Q9NXJ5,0.0084243474679293,,,
MED11,Q9P086,0.0084094177887599,,,
PHACTR4,Q8IZ21,0.0083981004486129,,,
PPP1R12C,Q9BZL4,0.008390400582853,,,
UTP4,Q969X6,0.0083887637933706,,,
YLPM1,P49750,0.0083642042318046,4.77581433929286,16.75659066471442,9.998307493219727e-05
HPS6,Q86YV9,0.0083440321154279,,,
OS9,Q13438,0.0082666353971988,,,
UBE2J1,Q9Y385,0.0082655626757966,,,
ACOX1,Q15067,0.0081758719738703,,,
RMND5A,Q9H871,0.0081652803877869,,,
TONSL,Q96HA7,0.0081584195162432,,,
ANGEL2,Q5VTE6,0.0081537998257549,,,
HLA-DPA1,P20036,0.0081470706719833,,,
CENPF,P49454,0.0080959746632413,,,
CALCOCO2,Q13137,0.0080534519237636,,,
USP4,Q13107,0.0080299067391609,,,
CC2D1B,Q5T0F9,0.008016546755428,,,
CRIM1,Q9NZV1,0.0080024983594714,,,
PHC2,Q8IXK0,0.0079861223982371,,,
MED1,Q15648,0.007917712947179,,,
MYD88,Q99836,0.0078585016027308,,,
AFDN,P55196,0.0078380252310559,4.76578856937735,17.147919284876984,9.158387581642558e-05
TYSND1,Q2T9J0,0.0077718363888644,,,
SCRN3,Q0VDG4,0.0077265433734939,,,
TBL3,Q12788,0.007697993814259,,,
ACSL1,P33121,0.0076752347648426,,,
GIT2,Q14161,0.0076716609708906,,,
CEP43,O95684,0.007664949084289,,,
BCKDK,O14874,0.0076354290545641,,,
NOTCH2,Q04721,0.0075769500649366,,,
RBM15,Q96T37,0.0075603680452414,4.37811499383435,41.868269034372375,3.644230291044437e-05
ATG4B,Q9Y4P1,0.0075396697983117,,,
MED15,Q96RN5,0.0075106924055098,,,
STK32C,Q86UX6,0.0074716447226784,,,
UPF3B,Q9BZI7,0.0074126181633987,,,
USP24,Q9UPU5,0.0073718769611448,,,
AGO2,Q9UKV8,0.0073542749032611,,,
STARD13,Q9Y3M8,0.0072988143596768,,,
CLCC1,Q96S66,0.0072900714977935,,,
KIFC1,Q9BW19,0.0072847829951698,,,
EMP3,P54852,0.0072803759946267,,,
P3H2,Q8IVL5,0.0072762685207409,,,
UTP14A,Q9BVJ6,0.0071628221605783,,,
SNX24,Q9Y343,0.0071362122687784,,,
EPB41L1,Q9H4G0,0.0071247600016427,,,
ROCK1,Q13464,0.0070829234645921,,,
MTIF2,P46199,0.0070629837245922,,,
CNOT10,Q9H9A5,0.0070615214571712,,,
ZDHHC5,Q9C0B5,0.0070359895963095,,,
NEFM,P07197,0.0070270980908373,,,
ADNP,Q9H2P0,0.0070137523376408,,,
PANK4,Q9NVE7,0.0070012462923748,,,
LAMB2,P55268,0.006992864335325,,,
CAMSAP2,Q08AD1,0.0069720950921206,,,
PTPN14,Q15678,0.0069444576845563,,,
NOP14,P78316,0.0069145244460009,,,
ATP6V1F,Q16864,0.0069135974949418,,,
TCF12,Q99081,0.0068848869224975,,,
KANK2,Q63ZY3,0.0068809191326889,,,
MAPK3,P27361,0.006880688501617,,,
EVI2B,P34910,0.0068635268241924,,,
MOB3A,Q96BX8,0.0068055889506378,,,
TGFBR2,P37173,0.0068010586933646,,,
SMARCAD1,Q9H4L7,0.0067707707889235,,,
NARS2,Q96I59,0.0067642958079542,,,
GOLGB1,Q14789,0.0067257477740909,,,
C7orf25,Q9BPX7,0.0067197363430352,,,
PIP5K1A,Q99755,0.0066950276220266,,,
ACAP2,Q15057,0.0066844994496638,,,
ESF1,Q9H501,0.0066544525055059,,,
SNTB1,Q13884,0.0066429701341194,,,
USP11,P51784,0.0066213790916584,,,
RILPL2,Q969X0,0.0065821616102511,,,
CWC25,Q9NXE8,0.0065543965271093,,,
TRIM16,O95361,0.0065521637764653,,,
XRCC1,P18887,0.0065511097467685,,,
RNGTT,O60942,0.0065487874823487,,,
AKT2,P31751,0.0065091878471013,,,
URGCP,Q8TCY9,0.0064654342226525,,,
LRRC8E,Q6NSJ5,0.0064289422966571,,,
TBK1,Q9UHD2,0.0063960286924952,,,
PTPN9,P43378,0.0063700844650501,,,
MYO1E,Q12965,0.0063123056280071,,,
GFPT2,O94808,0.0062901919574099,,,
ACAD8,Q9UKU7,0.0062459262265483,,,
RIPK1,Q13546,0.0062429313811956,,,
ITPRIP,Q8IWB1,0.0062216747068417,,,
PPP1R13L,Q8WUF5,0.0062155759986637,,,
BMS1,Q14692,0.0061666559083736,,,
ERCC2,P18074,0.0061388293776388,,,
TTL,Q8NG68,0.0061231753022875,,,
PPP4R3B,Q5MIZ7,0.0061108040631035,,,
ITPRID2,P28290,0.0061063799075932,,,
KDM3B,Q7LBC6,0.006097407397154,,,
SMG8,Q8ND04,0.0060957572445805,,,
EXOC7,Q9UPT5,0.0060739362059073,,,
HOMER3,Q9NSC5,0.0060415826813654,,,
LRP10,Q7Z4F1,0.0060400028809146,,,
CAPN5,O15484,0.0059694803502308,,,
NOC2L,Q9Y3T9,0.0059651056770349,,,
UBAP1,Q9NZ09,0.0059451905888646,,,
EPHB2,P29323,0.0059398128396599,,,
MTMR1,Q13613,0.0059289973480948,,,
TUBGCP4,Q9UGJ1,0.0058955324093039,,,
SNX8,Q9Y5X2,0.0058600673201637,,,
TSEN54,Q7Z6J9,0.0058544304761168,,,
KIFAP3,Q92845,0.0058455074309029,,,
RBM28,Q9NW13,0.005813563118894,,,
PKP2,Q99959,0.0058123024325514,,,
P4HTM,Q9NXG6,0.0058015536514438,,,
NUB1,Q9Y5A7,0.0057568203826116,,,
ADAM9,Q13443,0.0057481879380132,,,
FLCN,Q8NFG4,0.0057444399063566,,,
PDXP,Q96GD0,0.0057418063224174,,,
SENP3,Q9H4L4,0.0057314325095778,,,
FAM120C,Q9NX05,0.0057294550141553,,,
NCAPH2,Q6IBW4,0.0057144567647104,,,
INTS4,Q96HW7,0.0056818263575958,,,
HAUS8,Q9BT25,0.0056773966060505,,,
KIF3A,Q9Y496,0.0056426668909013,,,
TATDN1,Q6P1N9,0.0056281172227168,,,
PDXDC1,Q6P996,0.0056264614270658,,,
QRSL1,Q9H0R6,0.0055971885566739,,,
DOCK10,Q96BY6,0.0055758996609957,,,
TRIM56,Q9BRZ2,0.0055185660562512,,,
ARHGEF10,O15013,0.0054701708694698,,,
NDC1,Q9BTX1,0.0054698204674624,,,
NQO1,P15559,0.0054657963172204,,,
NR3C1,P04150,0.0054426710270618,,,
ACP6,Q9NPH0,0.0054049172525857,,,
RPS6KA4,O75676,0.0053134065049543,,,
IL6ST,P40189,0.0053099354470513,,,
IRF2BPL,Q9H1B7,0.0052829426691692,,,
SCAF1,Q9H7N4,0.0052796061802654,,,
RAB11FIP1,Q6WKZ4,0.0052784797728223,,,
TFDP1,Q14186,0.0052738181731225,,,
ELOA,Q14241,0.0052705331906245,,,
PIK3R4,Q99570,0.0052639692416443,,,
GTF2H1,P32780,0.0051951496491156,,,
YTHDC2,Q9H6S0,0.0051806470372984,,,
GALNT5,Q7Z7M9,0.0051081100322479,,,
EIF2AK4,Q9P2K8,0.0050949887632828,,,
LRSAM1,Q6UWE0,0.0050417861552559,,,
SDC4,P31431,0.0050158445189896,,,
AKAP12,Q02952,0.005003054635302,,,
DVL2,O14641,0.0049804512803014,,,
RRP7A,Q9Y3A4,0.0049587866113883,,,
ANAPC1,Q9H1A4,0.0049577273274836,,,
MARK3,P27448,0.0049090872656742,,,
FLG2,Q5D862,0.004906590185663,,,
TOP3A,Q13472,0.0048711907954232,,,
LRBA,P50851,0.0048600211553932,,,
ZNF638,Q14966,0.0048162803746872,,,
CASP2,P42575,0.0048106503662701,,,
OTUD4,Q01804,0.0047812556677574,,,
KPRP,Q5T749,0.0047781629451455,,,
SLC44A1,Q8WWI5,0.0047777792397315,,,
CCDC90B,Q9GZT6,0.0047758164962285,,,
ZC3H7A,Q8IWR0,0.0047570722465557,,,
ITGB5,P18084,0.0047255705117672,,,
TPRG1L,Q5T0D9,0.0046950074324375,,,
MUC5B,Q9HC84,0.0046902973915845,,,
VPS50,Q96JG6,0.0046780749936853,,,
RPS6KA1,Q15418,0.0046710733002588,,,
YES1,P07947,0.0046385864780658,,,
HERC5,Q9UII4,0.0046352555843363,,,
POMK,Q9H5K3,0.0046333616368406,,,
PTTG1,O95997,0.0046255045785642,,,
ZDHHC17,Q8IUH5,0.0046155657473593,,,
TTN,Q8WZ42,0.0045716741840003,,,
ECD,O95905,0.004564352237338,,,
VMP1,Q96GC9,0.00455490108162,,,
ATP2B4,P23634,0.0045108765185269,,,
RECQL,P46063,0.0045087495241472,,,
PIP4K2B,P78356,0.0045067411353936,,,
PALS1,Q8N3R9,0.0044822217591396,,,
IMPDH1,P20839,0.0044779961165751,,,
ZWINT,O95229,0.0044774713521322,,,
GNPAT,O15228,0.0044746312691412,,,
NOL6,Q9H6R4,0.0044513176025612,,,
SLC16A7,O60669,0.0044367575720013,,,
CDK13,Q14004,0.0043999543882897,,,
DNM1,Q05193,0.0043956613699371,4.58430540084084,26.04321517279789,3.39635131236804e-05
MAN1A2,O60476,0.0043856466153336,,,
DDX31,Q9H8H2,0.0043666487336366,,,
CTNNAL1,Q9UBT7,0.0043403780778774,,,
PIK3C3,Q8NEB9,0.0042704794822496,,,
DHX8,Q14562,0.0042499224362536,,,
EXOC6,Q8TAG9,0.0041817047295493,,,
GEMIN2,O14893,0.0041629689159233,,,
ADAM8,P78325,0.0040916908286237,,,
UBXN6,Q9BZV1,0.0040815283801457,,,
NT5DC2,Q9H857,0.0040688773648727,,,
CD55,P08174,0.0040132831523786,,,
MORC3,Q14149,0.0040121324132127,,,
CNOT11,Q9UKZ1,0.0039886242441782,,,
WASHC4,Q2M389,0.0039744348287524,,,
GAK,O14976,0.0039519033397106,,,
OASL,Q15646,0.0039282089425254,,,
LMF2,Q9BU23,0.0039116461528888,,,
RNF10,Q8N5U6,0.0039078084665614,,,
TEX10,Q9NXF1,0.0038747862413958,,,
PLEK2,Q9NYT0,0.0038637518884956,,,
CTF1,Q16619,0.0038618610915441,,,
CHUK,O15111,0.0038468007610576,,,
ZNF598,Q86UK7,0.0038390850467076,,,
DAXX,Q9UER7,0.003826082585794,,,
OGFOD2,Q6N063,0.0038097807691498,,,
IREB2,P48200,0.0037952026220693,,,
CNOT8,Q9UFF9,0.0037694141137975,,,
WDR44,Q5JSH3,0.0037401680022447,,,
CCDC88A,Q3V6T2,0.0036958466327468,,,
GLMN,Q92990,0.0036768521914874,,,
PLSCR3,Q9NRY6,0.0036698254757183,,,
PKP3,Q9Y446,0.0036619435144401,,,
MTR,Q99707,0.0036553674651256,,,
HEATR1,Q9H583,0.0036038181896087,,,
PABPC1L,Q4VXU2,0.003578055885695,,,
EHBP1L1,Q8N3D4,0.0035609041501984,,,
AFTPH,Q6ULP2,0.0035544495187358,,,
PTPRJ,Q12913,0.0035477288962529,,,
UTP20,O75691,0.003529520174578,,,
FZD6,O60353,0.0035210504589333,,,
SLC35E1,Q96K37,0.0034723919277874,,,
GCC2,Q8IWJ2,0.0034590002650647,,,
INTS5,Q6P9B9,0.0034557956829895,,,
BOD1L1,Q8NFC6,0.0034414059354625,,,
SLC4A2,P04920,0.003437347348091,,,
NCOA7,Q8NI08,0.0034076988865101,,,
SDHD,O14521,0.0033871888481549,,,
VCPIP1,Q96JH7,0.0033767931749585,,,
STK33,Q9BYT3,0.0033729145705202,,,
CHEK1,O14757,0.0033680526269478,,,
VAV2,P52735,0.00336571119843,,,
RNF214,Q8ND24,0.0033641098221453,,,
KIF21A,Q7Z4S6,0.0033222866367005,,,
LAMC1,P11047,0.003315120949249,,,
PPFIBP1,Q86W92,0.0033136877601928,,,
CAMK4,Q16566,0.0033087689193948,,,
PPP1R10,Q96QC0,0.0033028181578273,,,
SMPD4,Q9NXE4,0.0032865175232129,,,
WNK1,Q9H4A3,0.0032313149765353,,,
TDRD7,Q8NHU6,0.0032251011208193,,,
ZC3HAV1L,Q96H79,0.0031868138433242,,,
ANKLE2,Q86XL3,0.0031801564221453,,,
GRN,P28799,0.0031573214775188,,,
SMURF2,Q9HAU4,0.0031368149443856,,,
ALDH4A1,P30038,0.003136117620255,,,
SMARCA2,P51531,0.0031338240567693,,,
HSP90AA4P,Q58FG1,0.0030929829367236,,,
PIEZO1,Q92508,0.003088224832923,,,
ALG9,Q9H6U8,0.0030438960542714,,,
SRSF4,Q08170,0.0030305585744089,,,
RBM15B,Q8NDT2,0.0030238149592549,,,
LRRC41,Q15345,0.0029761196641369,,,
PXDN,Q92626,0.0029364948982888,,,
COQ8B,Q96D53,0.0029144998155612,,,
LRRC8C,Q8TDW0,0.0029061902079675,,,
MAP4K4,O95819,0.0029018176744998,,,
TSC2,P49815,0.0028704839860805,4.63408676122224,23.222728177355872,2.4850598476788832e-05
RASAL2,Q9UJF2,0.0028579076441295,,,
ACADS,P16219,0.0028507720147141,,,
AATF,Q9NY61,0.0028468736572489,,,
RASA3,Q14644,0.0028032092842343,,,
ASXL1,Q8IXJ9,0.0027841895325408,,,
RANBP9,Q96S59,0.0027599734175331,,,
EHBP1,Q8NDI1,0.002697923232793,,,
THADA,Q6YHU6,0.0026729122926943,,,
AVL9,Q8NBF6,0.0026414359210159,,,
TRIM26,Q12899,0.0026409283720761,,,
MAPK8,P45983,0.0025872399297815,,,
STOM,P27105,0.0025858739414528,,,
SEPTIN6,Q14141,0.0025682875281353,,,
RAPGEF6,Q8TEU7,0.0025534855548781,,,
PPP2R2D,Q66LE6,0.0025484075385766,,,
ABCB6,Q9NP58,0.0025276247843168,,,
SIN3B,O75182,0.0024861289545232,,,
MTMR12,Q9C0I1,0.0024845569518657,,,
UBR5,O95071,0.0024682401237418,,,
SYNE2,Q8WXH0,0.0024453565082559,,,
MYO9B,Q13459,0.002444576387478,,,
ZNFX1,Q9P2E3,0.0024435164084245,,,
EXOC6B,Q9Y2D4,0.0023820124546877,,,
HAUS6,Q7Z4H7,0.0023580103418341,,,
INPP5F,Q9Y2H2,0.0023490780618346,,,
CARMIL1,Q5VZK9,0.0023424467577332,,,
FARP1,Q9Y4F1,0.0023097234301284,,,
ERCC1,P07992,0.0023030572734434,,,
LPIN1,Q14693,0.0023009769610761,,,
BRD9,Q9H8M2,0.0022477819055297,,,
TUT7,Q5VYS8,0.0022240961018704,,,
PRKD2,Q9BZL6,0.0021925605305414,,,
GUF1,Q8N442,0.0021720126568504,,,
RICTOR,Q6R327,0.0021304673198969,,,
MGLL,Q99685,0.0021256514622781,,,
PRKD1,Q15139,0.0020868169616472,,,
LAMA5,O15230,0.0020722276263647,,,
TANC1,Q9C0D5,0.0020660321398149,,,
AGTPBP1,Q9UPW5,0.0020264095681009,,,
VPS33A,Q96AX1,0.0020239879146698,,,
XPO4,Q9C0E2,0.001941716894377,,,
AKAP13,Q12802,0.001922603191021,,,
ANTXR1,Q9H6X2,0.0019203955863899,,,
CSMD1,Q96PZ7,0.0018581748516303,,,
GGCX,P38435,0.0018359617617088,,,
GGA2,Q9UJY4,0.0018267166820875,,,
AGAP3,Q96P47,0.0017995247671777,,,
NADK,O95544,0.0017864741013967,,,
SPOUT1,Q5T280,0.0017749215691408,,,
SCN5A,Q14524,0.0017693757217965,,,
SEC14L1,Q92503,0.0017162633948866,,,
MINK1,Q8N4C8,0.00171361161692,,,
MDN1,Q9NU22,0.001696793595284,,,
MED23,Q9ULK4,0.0016515911135874,,,
OSBPL6,Q9BZF3,0.0016236593912176,,,
ARHGEF11,O15085,0.001615294290936,,,
LAYN,Q6UX15,0.0015637060523622,,,
NADSYN1,Q6IA69,0.0015636359817459,,,
TOP2A,P11388,0.0015460616919844,,,
UCKL1,Q9NWZ5,0.0015028155107014,,,
TTC27,Q6P3X3,0.0014961783134376,,,
BNIP1,Q12981,0.0014883723912967,,,
RXRA,P19793,0.0014665798555264,,,
ADAM15,Q13444,0.0014333822141834,,,
MED14,O60244,0.0013874421580235,,,
TRIM3,O75382,0.0013741615651746,,,
PBRM1,Q86U86,0.0013552759679905,,,
USE1,Q9NZ43,0.0013414636107683,,,
MYO10,Q9HD67,0.001341256131689,,,
TARS2,Q9BW92,0.0013411361117493,,,
KATNAL1,Q9BW62,0.0013382358771668,,,
FYCO1,Q9BQS8,0.0013114511296219,,,
ANAPC2,Q9UJX6,0.0012864743068028,,,
WDR33,Q9C0J8,0.0012808828020555,,,
HEATR5B,Q9P2D3,0.0012797099747409,,,
DOCK4,Q8N1I0,0.0012743643678971,,,
ATXN2,Q99700,0.0012516121714926,,,
ZMYM3,Q14202,0.0012267573373146,,,
LPCAT2,Q7L5N7,0.0012260503261229,,,
CDCA2,Q69YH5,0.0011981369599166,,,
TRAPPC9,Q96Q05,0.0011912215940596,,,
RABEPK,Q7Z6M1,0.001182835710712,,,
ZC3H7B,Q9UGR2,0.0011448855848347,,,
DSG1,Q02413,0.0011375728889886,,,
TIMELESS,Q9UNS1,0.0011250021016943,,,
DIS3L,Q8TF46,0.0011214715648318,,,
GMEB2,Q9UKD1,0.0011183955630218,,,
TCIRG1,Q13488,0.0011025217327764,,,
MTMR2,Q13614,0.0010904319211314,,,
DTD2,Q96FN9,0.0010849987195491,,,
CPT2,P23786,0.0010689940326603,,,
TRIM36,Q9NQ86,0.0010379093781988,,,
ATRX,P46100,0.0009715614541787,,,
ZNF511,Q8NB15,0.0009633614613873,,,
KDR,P35968,0.0009508350434982,,,
RFC1,P35251,0.0008381977036115,,,
FANCD2,Q9BXW9,0.0008345593453168,,,
TBC1D1,Q86TI0,0.0008247247883968,,,
TUBGCP5,Q96RT8,0.0007613391007122,,,
PRKD3,O94806,0.000747571592461,,,
DNAAF2,Q9NVR5,0.0007274438402097,,,
XPO6,Q96QU8,0.0007065510183233,,,
APOL2,Q9BQE5,0.0006491776334541,,,
MAP7D1,Q3KQU3,0.0006178733146834,,,
HERC2,O95714,0.0006080229101957,,,
PTPRS,Q13332,0.0005707509734231,,,
CDC42BPA,Q5VT25,0.000497011508181,,,
POLA1,P09884,0.0003736299644529,,,
HEATR6,Q6AI08,0.000322939084913,,,
NBEAL2,Q6ZNJ1,0.0003009793491475,,,
NIPBL,Q6KC79,0.0002276483130281,,,
SLC39A7,Q92504,2.34438947651475e-05,,,
POTEE,Q6S8J3,,,,
RPSAP58,A0A8I5KQE6,,,,
EIF5A2,Q9GZV4,,,,
RPS4Y2,Q8TD47,,,,
LIN7B,Q9HAP6,,,,
SMURF1,Q9HCE7,,,,
KRT20,P35900,,,,
HIGD2A,Q9BW72,,,,
MELTF,P08582,,,,
UBAC1,Q9BSL1,,,,
OXR1,Q8N573,,,,
EIF4EBP1,Q13541,,,,
IFITM2,Q01629,,,,
DSC1,Q08554,,,,
TRIM44,Q96DX7,,,,
WDR62,O43379,,,,
DCAF6,Q58WW2,,,,
CCNB1,P14635,,,,
PRORP,O15091,,,,
CDC42EP2,O14613,,,,
SELENOI,Q9C0D9,,,,
RPP38,P78345,,,,
ATM,Q13315,,,,
CDCA5,Q96FF9,,,,
ANKIB1,Q9P2G1,,,,
UNC13C,Q8NB66,,,,
CCNDBP1,O95273,,,,
RFT1,Q96AA3,,,,
ACYP1,P07311,,,,
ARHGEF7,Q14155,,,,
GLMP,Q8WWB7,,,,
ATP1A3,P13637,,,,
MRPS17,Q9Y2R5,,,,
SLC4A7,Q9Y6M7,,,,
NDUFAF3,Q9BU61,,,,
TMEM256,Q8N2U0,,,,
MT-CO3,P00414,,,,
RCSD1,Q6JBY9,,,,
GYG1,P46976,,,,
CHD1,O14646,,,,
PRPF18,Q99633,,,,
AKAP8,O43823,,,,
BCL7C,Q8WUZ0,,,,
ZFYVE16,Q7Z3T8,,,,
DERL2,Q9GZP9,,,,
ACTA1,P68133,,,,
RHOB,P62745,,,,
ECSIT,Q9BQ95,,,,
